"Snapshot","User","Reason","Item","Day","Birth","Product_Line","Price","Has_Promo","Model","PNT","Sys_p90","Sys_p50","User_p90","User_p50","Sold","target"
2014-09-12,"retail_2","New Item","X37865",2014-10-05,2014-09-30,"P15","$5.99 ","N","NN",0.297,0.795,0.154,2.002,2,2,1
2014-10-02,"retail_17","Manual order","X9406",2014-10-05,2009-01-12,"P21","$6.32 ","N","ARIMA",4.64,9.571,4.68,14.47,10.129,6,0
2014-10-03,"fcst_x1","New Item","X9206",2014-10-05,2014-09-04,"P12","$1.19 ","N","ARIMA",0.245,0.818,0.195,2,1,0,0
2014-10-01,"retail_202","Seasonality","X30386",2014-10-05,2013-09-05,"P30","$29.99 ","N","ARIMA",157.785,236.928,152.2,192,137,158,0
2014-09-11,"retail_41","Must be in-stock","X14802",2014-10-05,2010-10-20,"P28","$108.53 ","N","ARIMA",0,0.202,0.019,1,0,0,0
2014-09-11,"retail_41","Must be in-stock","X7086",2014-10-05,2010-02-04,"P28","$65.71 ","N","ARIMA",5.368,11.987,4.568,16,7,7,1
2014-09-12,"retail_2","New Item","X38246",2014-10-05,2014-10-09,"P15","$8.44 ","N","RF",0.641,2.249,0.558,2.002,2,0,0
2014-09-12,"fcst_x1","New Item","X7137",2014-10-05,2008-11-10,"P12","$7.75 ","N","ARIMA",6.257,12.677,5.747,29,19,21,1
2014-09-11,"retail_41","Must be in-stock","X37296",2014-10-05,2014-01-03,"P28","$74.95 ","N","ARIMA",192.686,376.013,174.384,275,145,125,1
2014-09-26,"fcst_x1","New Item","X25868",2014-10-05,2014-02-21,"P12","$373.00 ","N","ARIMA",0.171,0.715,0.159,2,1,0,0
2014-09-17,"retail_75","Wide Distribution","X25716",2014-10-05,2014-08-14,"P28","$79.95 ","N","ARIMA",0.197,1.27,0.321,12.5,5,0,0
2014-09-12,"fcst_x1","New Item","X34598",2014-10-05,2013-12-06,"P12","$19.54 ","N","ARIMA",0.324,0.676,0.135,2,1,0,0
2014-09-12,"fcst_x1","New Item","X29407",2014-10-05,2014-08-04,"P12","$8.46 ","N","ARIMA",0.529,3.009,0.84,5,3,0,0
2014-09-19,"fcst_x1","New Item","X22318",2014-10-05,2012-05-17,"P12","$14.99 ","N","ARIMA",0.881,3.295,0.999,3,2,2,1
2014-09-12,"fcst_x1","New Item","X42087",2014-10-05,2014-07-29,"P12","$9.35 ","N","ARIMA",0.333,1.265,0.224,2,1,0,0
2014-10-03,"retail_142","Seasonality","X41204",2014-10-05,2014-08-18,"P23","$160.00 ","N","DLM",0.028,0.555,0.092,20,10,1,0
2014-09-12,"fcst_x1","New Item","X36931",2014-10-05,2014-08-18,"P12","$7.99 ","N","ARIMA",134.337,263.314,111.065,270,180,253,1
2014-09-19,"fcst_x1","New Item","X28267",2014-10-05,2014-08-14,"P12","$8.30 ","N","ARIMA",0.579,2.297,0.572,3,2,1,0
2014-09-18,"retail_39","Manual order","X19268",2014-10-05,2012-11-29,"P5","$127.00 ","N","ARIMA",0.344,3.759,0.887,10,7,0,0
2014-09-11,"retail_146","Seasonality","X9035",2014-10-05,2013-10-10,"P2","$10.69 ","N","ARIMA",41.142,68.216,38.837,0.001,0,58,0
2014-09-09,"retail_17","Manual order","X35329",2014-10-05,2013-11-22,"P21","$99.99 ","N","ARIMA",7.989,16.048,7.208,11,6,13,0
2014-09-20,"retail_166","Seasonality","X4785",2014-10-05,2012-04-01,"P12","$19.59 ","N","DLM",21.685,28,22,22,7,24,0
2014-10-01,"retail_202","Seasonality","X5052",2014-10-05,2013-07-26,"P30","$7.26 ","N","ARIMA",20.4,36.948,20.506,24,17,20,1
2014-09-26,"retail_304","New Item","X29369",2014-10-05,2014-08-25,"P3","$384.99 ","N","ARIMA",0.929,3.603,1.044,4.657,2.328,2,1
2014-10-01,"retail_202","Seasonality","X22493",2014-10-05,2013-07-28,"P30","$10.53 ","N","ARIMA",11.946,25.873,12.616,3,2,16,0
2014-09-26,"fcst_x1","New Item","X41713",2014-10-05,2014-09-12,"P12","$6.23 ","N","ARIMA",0.333,0.816,0.173,2,1,0,0
2014-09-19,"fcst_x1","New Item","X10403",2014-10-05,2014-09-01,"P12","$9.56 ","N","ARIMA",1.572,2.798,0.849,5,3,5,1
2014-09-12,"fcst_x1","New Item","X15946",2014-10-05,2014-07-29,"P12","$80.50 ","N","ARIMA",0.359,1.231,0.29,2,1,0,0
2014-08-23,"retail_245","New Item","X36212",2014-10-05,2014-06-18,"P24","$99.99 ","N","ARIMA",10.801,36.318,12.148,33,19,0,0
2014-09-12,"fcst_x1","New Item","X14457",2014-10-05,2014-07-29,"P12","$8.53 ","N","ARIMA",0.617,3.033,0.81,3,2,1,0
2014-09-11,"retail_41","Must be in-stock","X24314",2014-10-05,2012-08-21,"P28","$1,699.99 ","N","ARIMA",9.965,19.353,8.39,29,12,6,0
2014-10-03,"fcst_x1","New Item","X13181",2014-10-05,2010-06-10,"P12","$16.61 ","N","ARIMA",2.472,6.965,2.801,5,3,2,1
2014-09-11,"retail_41","Must be in-stock","X15150",2014-10-05,2012-03-14,"P28","$68.00 ","N","ARIMA",9.439,21.67,8.889,42,17,13,0
2014-09-19,"fcst_x1","New Item","X16872",2014-10-05,2014-07-21,"P12","$12.28 ","N","ARIMA",0.579,6.742,1.502,5,3,0,0
2014-09-26,"fcst_x1","New Item","X23851",2014-10-05,2013-09-24,"P12","$90.22 ","N","ARIMA",0.32,0.753,0.128,2,1,0,0
2014-09-12,"fcst_x1","New Item","X17102",2014-10-05,2014-08-08,"P12","$5.99 ","N","ARIMA",4.481,11.591,4.448,9,6,2,0
2014-10-01,"retail_202","Seasonality","X16568",2014-10-05,2011-08-07,"P30","$9.69 ","N","ARIMA",3.261,6.969,3.136,6,4,2,0
2014-09-12,"fcst_x1","New Item","X34504",2014-10-05,2014-08-18,"P12","$7.99 ","N","ARIMA",0.333,1.326,0.249,2,1,0,0
2014-09-26,"fcst_x1","New Item","X45272",2014-10-05,2014-08-04,"P12","$255.40 ","N","ARIMA",2.093,5.36,1.929,5,3,1,0
2014-10-02,"retail_17","Manual order","X4442",2014-10-05,2011-08-31,"P21","$699.99 ","N","ARIMA",0.077,1.527,0.243,0.198,0.139,0,1
2014-09-11,"retail_41","Must be in-stock","X4413",2014-10-05,2010-01-07,"P28","$59.95 ","Y","ARIMA",2.568,6.564,2.317,5,1,1,1
2014-09-12,"fcst_x1","New Item","X41031",2014-10-05,2014-07-15,"P12","$26.00 ","N","ARIMA",1.335,4.433,1.417,2,1,0,1
2014-09-11,"retail_41","Must be in-stock","X7424",2014-10-05,2011-07-14,"P28","$37.92 ","N","ARIMA",0,0.077,0.004,1,0,0,0
2014-09-26,"fcst_x1","New Item","X10137",2014-10-05,2014-09-14,"P12","$11.99 ","N","ARIMA",1,5,1,3,2,3,1
2014-09-11,"retail_41","Must be in-stock","X13665",2014-10-05,2010-09-01,"P28","$30.00 ","N","ARIMA",0.35,1.208,0.258,3,1,0,0
2014-09-11,"retail_41","Must be in-stock","X30201",2014-10-05,2013-08-06,"P28","$33.24 ","Y","ARIMA",0.225,0.87,0.205,2,0,1,0
2014-10-03,"retail_169","Must be in-stock","X18575",2014-10-05,2012-02-21,"P30","$16.56 ","N","ARIMA",18.74,31.791,17.454,29,24,15,0
2014-09-11,"retail_41","Must be in-stock","X30937",2014-10-05,2013-07-26,"P28","$25.99 ","N","ARIMA",0.393,1.222,0.28,1,0,0,1
2014-07-16,"retail_304","Must be in-stock","X9977",2014-10-05,2009-10-23,"P3","$22.11 ","N","ARIMA",39.988,78.899,32.673,108,48.1,32,0
2014-09-11,"retail_41","Must be in-stock","X10820",2014-10-05,2011-08-10,"P28","$42.46 ","N","DLM",0,0.545,0.072,1,0,0,0
2014-10-01,"retail_202","Seasonality","X29977",2014-10-05,2013-08-28,"P30","$38.99 ","N","ARIMA",32.339,56.99,31.74,31,22,29,1
2014-09-12,"fcst_x1","New Item","X8353",2014-10-05,2014-08-23,"P12","$9.98 ","N","ARIMA",0.399,1.129,0.265,2,1,0,0
2014-09-12,"fcst_x1","New Item","X28603",2014-10-05,2014-06-19,"P12","$18.91 ","N","ARIMA",0.228,0.727,0.148,2,1,0,0
2014-09-26,"fcst_x1","New Item","X43496",2014-10-05,2014-09-04,"P12","$187.41 ","N","ARIMA",0.081,0.684,0.139,3,2,3,1
2014-08-23,"retail_245","New Item","X40278",2014-10-05,2014-05-28,"P24","$255.31 ","N","ARIMA",67.765,150.296,51.215,183,102,84,1
2014-09-12,"fcst_x1","New Item","X5740",2014-10-05,2014-08-13,"P12","$7.43 ","N","ARIMA",0.89,4.831,1.314,6,4,1,0
2014-09-26,"fcst_x1","New Item","X46458",2014-10-05,2014-09-19,"P12","$47.94 ","N","ARIMA",0,2,0,3,2,0,0
2014-09-19,"fcst_x1","New Item","X46623",2014-10-05,2014-08-04,"P12","$28.97 ","N","ARIMA",0.816,5.48,1.394,3,2,4,0
2014-10-03,"fcst_x1","New Item","X3419",2014-10-05,2014-08-04,"P12","$8.18 ","N","ARIMA",0.396,3.549,0.752,122,81,11,0
2014-09-12,"fcst_x1","New Item","X5739",2014-10-05,2014-07-22,"P12","$6.80 ","N","ARIMA",0.584,2.721,0.608,2,1,2,1
2014-09-12,"retail_221","Seasonality","X7685",2014-10-05,2009-01-07,"P2","$8.59 ","N","ARIMA",3.326,8.849,2.939,10,5,3,0
2014-09-11,"retail_41","Must be in-stock","X5259",2014-10-05,2012-08-23,"P28","$36.09 ","N","ARIMA",10.364,23.602,10.041,27,11,19,1
2014-09-26,"fcst_x1","New Item","X15322",2014-10-05,2013-01-18,"P12","$21.69 ","N","ARIMA",0.278,0.449,0.055,30,20,0,0
2014-09-09,"retail_17","Manual order","X2629",2014-10-05,2012-05-28,"P21","$13.25 ","N","ARIMA",141.135,272.516,108.987,300,160,163,1
2014-09-11,"retail_41","Must be in-stock","X32730",2014-10-05,2014-04-08,"P28","$19.80 ","N","ARIMA",0.077,0.873,0.207,2,1,1,1
2014-10-03,"retail_213","Seasonality","X2787",2014-10-05,2004-08-09,"P25","$23.99 ","N","DLM",425.252,631.394,428.637,769.184,629.333,392,0
2014-09-09,"retail_17","Manual order","X26855",2014-10-05,2013-03-20,"P21","$99.00 ","N","DLM",4.334,9.138,3.847,15,7,7,1
2014-09-25,"retail_249","New Item","X1491",2014-10-05,2014-10-07,"P7","$5.51 ","Y","GBM",3,9,3,139.015,139,4,0
2014-10-03,"retail_169","Must be in-stock","X22180",2014-10-05,2012-07-05,"P30","$17.99 ","N","ARIMA",78.847,92,79,38,31,74,0
2014-09-09,"retail_17","Manual order","X6597",2014-10-05,2010-01-01,"P21","$38.79 ","N","ARIMA",9.488,16.121,8.205,20,10,9,0
2014-09-26,"fcst_x1","New Item","X46704",2014-10-05,2014-09-12,"P12","$18.89 ","N","ARIMA",1.431,4.199,1.365,3,2,1,0
2014-09-26,"fcst_x1","New Item","X42013",2014-10-05,2014-09-02,"P12","$112.16 ","N","ARIMA",0.857,2.573,0.726,9,6,0,0
2014-09-26,"fcst_x1","New Item","X32404",2014-10-05,2014-08-23,"P12","$8.99 ","N","ARIMA",0.432,1.894,0.54,2,1,0,0
2014-10-03,"fcst_x1","New Item","X11931",2014-10-05,2013-03-27,"P12","$209.63 ","N","ARIMA",0.653,3.445,0.905,56,37,53,1
2014-09-11,"retail_41","Must be in-stock","X11487",2014-10-05,2011-07-14,"P28","$15.55 ","N","ARIMA",0.888,3.408,1.015,3,1,2,1
2014-10-03,"fcst_x1","New Item","X6518",2014-10-05,2014-08-23,"P12","$5.24 ","N","ARIMA",1.314,4.275,1.421,5,3,12,1
2014-09-26,"fcst_x1","New Item","X9995",2014-10-05,2014-08-04,"P12","$15.99 ","N","ARIMA",13.295,28.216,13.496,30,20,27,1
2014-09-11,"retail_41","Must be in-stock","X30212",2014-10-05,2013-09-17,"P28","$36.14 ","N","ARIMA",0,0.304,0.038,0.001,0,0,1
2014-09-12,"retail_190","Wide Distribution","X28359",2014-10-05,2013-12-22,"P10","$7.12 ","N","ARIMA",0.026,0.852,0.118,1.002,1,0,0
2014-10-01,"retail_202","Seasonality","X7015",2014-10-05,2013-09-25,"P30","$6.65 ","N","ARIMA",1.14,3.815,1.461,6,4,0,0
2014-09-11,"retail_41","Must be in-stock","X13202",2014-10-05,2011-08-10,"P28","$27.88 ","N","ARIMA",0.653,2.232,0.626,3,1,0,0
2014-10-01,"retail_202","Seasonality","X40537",2014-10-05,2014-05-05,"P30","$11.99 ","N","ARIMA",21.739,37.221,20.62,28,20,24,1
2014-09-11,"retail_41","Must be in-stock","X11695",2014-10-05,2011-07-14,"P28","$17.99 ","N","ARIMA",0,0.241,0.022,0.001,0,0,1
2014-10-04,"retail_194","Seasonality","X4934",2014-10-05,2007-06-04,"P12","$19.81 ","N","ARIMA",175.571,354.348,166.559,200,100,189,0
2014-09-11,"retail_41","Must be in-stock","X11362",2014-10-05,2009-09-01,"P28","$20.00 ","N","ARIMA",0,0.202,0.019,1,0,0,0
2014-09-11,"retail_49","Wide Distribution","X5302",2014-10-05,2012-09-10,"P12","$59.94 ","N","ARIMA",8.613,15.198,5.994,48.009,48,18,0
2014-09-09,"retail_17","Manual order","X20191",2014-10-05,2012-02-16,"P21","$18.82 ","N","ARIMA",23.962,39.69,19.732,44,24,21,0
2014-10-03,"fcst_x1","New Item","X26972",2014-10-05,2013-01-15,"P12","$18.66 ","N","ARIMA",0.315,0.842,0.166,5,3,0,0
2014-09-12,"fcst_x1","New Item","X25002",2014-10-05,2014-07-21,"P12","$6.32 ","N","ARIMA",4.947,21.777,5.907,14,9,5,0
2014-09-26,"fcst_x1","New Item","X45006",2014-10-05,2014-07-19,"P12","$219.00 ","N","ARIMA",0.081,0.665,0.137,2,1,0,0
2014-10-03,"retail_201","New Item","X44955",2014-10-05,2014-09-15,"P12","$139.99 ","N","ARIMA",3,11,3,25.007,25,3,0
2014-09-19,"fcst_x1","New Item","X44192",2014-10-05,2014-09-01,"P12","$23.59 ","N","ARIMA",0.853,2.492,0.651,6,4,7,1
2014-09-26,"fcst_x1","New Item","X32461",2014-10-05,2014-09-02,"P12","$22.99 ","N","ARIMA",0.321,0.674,0.116,2,1,1,1
2014-09-26,"fcst_x1","New Item","X14007",2014-10-05,2014-09-12,"P12","$13.99 ","N","ARIMA",0.333,0.816,0.173,2,1,0,0
2014-09-03,"retail_124","New Item","X45053",2014-10-05,2014-07-01,"P22","$20.80 ","Y","ARIMA",0.115,0.825,0.175,2.772,2.31,0,0
2014-09-11,"retail_41","Must be in-stock","X8459",2014-10-05,2013-10-25,"P28","$59.95 ","Y","ARIMA",24.699,57.1,22.885,68,28,48,1
2014-09-12,"fcst_x1","New Item","X35129",2014-10-05,2014-09-28,"P12","$11.01 ","N","RF",0.333,0.358,0.049,3,2,3,1
2014-08-11,"retail_233","Must be in-stock","X26413",2014-10-05,2013-03-26,"P3","$7.99 ","N","ARIMA",7.942,14.175,6.258,10,5,11,0
2014-09-11,"retail_41","Must be in-stock","X7949",2014-10-05,2011-07-14,"P28","$19.99 ","N","DLM",0,0.295,0,1,0,0,0
2014-09-12,"fcst_x1","New Item","X44848",2014-10-05,2014-07-30,"P12","$24.99 ","N","ARIMA",1.842,7.657,2.374,5,3,6,0
2014-09-20,"retail_166","Seasonality","X16782",2014-10-05,2011-04-21,"P12","$26.86 ","N","DLM",0.003,0.317,0,1,0,1,1
2014-09-11,"retail_41","Must be in-stock","X7458",2014-10-05,2011-07-14,"P28","$24.99 ","N","ARIMA",0.048,0.411,0.072,1,0,0,0
2014-09-09,"retail_17","Manual order","X2647",2014-10-05,2010-10-03,"P21","$3.95 ","N","ARIMA",53.657,78.691,48.226,112,67,44,0
2014-09-09,"retail_17","Manual order","X2759",2014-10-05,2013-11-15,"P21","$299.00 ","N","ARIMA",0.851,2.7,0.85,4,2,0,0
2014-10-03,"fcst_x1","New Item","X41104",2014-10-05,2014-09-13,"P12","$15.91 ","N","DLM",16.309,32.805,17.403,30,20,30,1
2014-09-26,"fcst_x1","New Item","X44056",2014-10-05,2014-08-14,"P12","$27.89 ","N","ARIMA",0.333,0.726,0.139,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X37721",2014-10-05,2014-04-28,"P28","$13.99 ","N","DLM",1.896,5.027,1.799,2,1,1,1
2014-09-12,"retail_221","Seasonality","X6623",2014-10-05,2009-09-09,"P2","$10.52 ","N","ARIMA",0.117,1.061,0.265,2,1,1,1
2014-10-02,"retail_17","Manual order","X9682",2014-10-05,2010-10-28,"P21","$249.00 ","N","ARIMA",3.161,6.533,2.86,9.905,6.934,8,1
2014-09-19,"fcst_x1","New Item","X37481",2014-10-05,2014-06-09,"P12","$71.32 ","N","ARIMA",0.498,1.175,0.284,6,4,0,0
2014-10-04,"retail_194","Seasonality","X2173",2014-10-05,2013-08-15,"P12","$9.26 ","N","ARIMA",26.412,46.313,25.803,120,60,84,1
2014-09-26,"fcst_x1","New Item","X9807",2014-10-05,2009-04-05,"P12","$20.00 ","N","DLM",0.579,1.233,0.344,3,2,0,0
2014-10-01,"retail_202","Seasonality","X15677",2014-10-05,2011-02-28,"P30","$12.68 ","N","ARIMA",11.117,20.735,11.511,19,13,9,0
2014-10-03,"fcst_x1","New Item","X48421",2014-10-05,2014-09-19,"P12","$12.10 ","N","ARIMA",0,1,0,2,1,2,1
2014-10-01,"retail_202","Seasonality","X11233",2014-10-05,2009-12-07,"P30","$10.99 ","N","ARIMA",47.974,81.61,48.679,47,33,0,1
2014-09-19,"fcst_x1","New Item","X44549",2014-10-05,2014-08-06,"P12","$6.00 ","N","ARIMA",0.335,1.369,0.252,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X38537",2014-10-05,2014-04-03,"P28","$19.80 ","N","ARIMA",0.072,1.116,0.247,0.001,0,0,1
2014-09-11,"retail_41","Must be in-stock","X18599",2014-10-05,2013-09-17,"P28","$5.99 ","N","ARIMA",0.222,1.77,0.454,1,0,1,0
2014-09-12,"fcst_x1","New Item","X38672",2014-10-05,2014-08-04,"P12","$6.80 ","N","ARIMA",0.944,3.276,0.956,2,1,1,1
2014-09-12,"retail_190","Wide Distribution","X13590",2014-10-05,2010-10-18,"P10","$14.41 ","N","ARIMA",0.029,0.645,0.125,2.002,2,0,0
2014-09-09,"retail_17","Manual order","X2667",2014-10-05,2008-09-11,"P21","$17.67 ","N","ARIMA",23.287,39.374,19.923,42,23,29,1
2014-09-26,"fcst_x1","New Item","X44057",2014-10-05,2014-08-15,"P12","$27.89 ","N","ARIMA",0.333,0.726,0.139,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X30707",2014-10-05,2013-09-25,"P28","$27.39 ","N","ARIMA",0.083,1.021,0.241,2,1,0,0
2014-10-03,"fcst_x1","New Item","X8840",2014-10-05,2010-04-07,"P12","$8.06 ","N","ARIMA",1.245,2.914,0.944,6,4,1,0
2014-09-12,"fcst_x1","New Item","X15627",2014-10-05,2011-05-10,"P12","$13.99 ","N","ARIMA",3.086,5.56,2.384,9,6,10,1
2014-10-03,"fcst_x1","New Item","X31192",2014-10-05,2013-06-10,"P12","$52.99 ","N","DLM",0.316,0.428,0.064,5,3,0,0
2014-09-30,"retail_156","Manual order","X25620",2014-10-05,2012-12-09,"P8","$14.99 ","N","ARIMA",41.178,60.224,39.762,80,45,10,0
2014-09-19,"fcst_x1","New Item","X13251",2014-10-05,2014-07-22,"P12","$43.52 ","N","ARIMA",10.284,24.39,9.71,24,16,22,1
2014-09-12,"fcst_x1","New Item","X43771",2014-10-05,2014-08-03,"P12","$75.62 ","N","ARIMA",0.054,0.532,0.096,2,1,0,0
2014-09-26,"fcst_x1","New Item","X29408",2014-10-05,2014-08-13,"P12","$10.60 ","N","DLM",0.251,4.638,0.781,6,4,3,1
2014-09-12,"fcst_x1","New Item","X41490",2014-10-05,2014-03-27,"P12","$8.57 ","N","ARIMA",0.333,0.344,0.045,2,1,0,0
2014-09-26,"fcst_x1","New Item","X44588",2014-10-05,2014-07-30,"P12","$9.99 ","N","ARIMA",2.015,8.237,2.493,3,2,3,1
2014-09-11,"retail_41","Must be in-stock","X3428",2014-10-05,2010-05-10,"P28","$125.85 ","N","ARIMA",0,0.241,0.022,1,0,0,0
2014-09-11,"retail_41","Must be in-stock","X15936",2014-10-05,2011-05-15,"P28","$12.26 ","N","ARIMA",0,0.382,0.047,1,0,0,0
2014-10-01,"retail_202","Seasonality","X9816",2014-10-05,2009-05-29,"P30","$13.67 ","N","ARIMA",317.114,509.649,299.191,356,254,308,0
2014-09-11,"retail_41","Must be in-stock","X13313",2014-10-05,2010-09-01,"P28","$29.36 ","N","ARIMA",0.047,1.062,0.25,11,3,4,1
2014-09-12,"retail_2","New Item","X25326",2014-10-05,2014-08-27,"P15","$52.99 ","N","ARIMA",8.566,30.744,9.646,16,13,15,1
2014-09-20,"retail_166","Seasonality","X16654",2014-10-05,2012-02-01,"P12","$33.93 ","N","ARIMA",1.36,3.55,1.171,5,2,0,0
2014-09-12,"fcst_x1","New Item","X42339",2014-10-05,2014-09-13,"P12","$15.06 ","N","GBM",0.333,1.328,0.247,2,1,1,1
2014-09-26,"retail_102","Promotion Change","X35912",2014-10-05,2013-12-15,"P4","$4.97 ","N","ARIMA",4.9,10.854,4.554,58,29,5,0
2014-09-30,"retail_174","?","X10638",2014-10-05,2012-08-31,"P12","$99.30 ","N","ARIMA",3.854,10.27,3.755,20,10,1,0
2014-09-20,"retail_166","Seasonality","X15729",2014-10-05,2011-12-02,"P12","$107.10 ","N","ARIMA",67.639,77,67,41,13,36,1
2014-09-20,"retail_166","Seasonality","X13964",2014-10-05,2010-09-17,"P12","$57.14 ","N","ARIMA",21.121,38.357,18.057,68,22,0,0
2014-09-26,"fcst_x1","New Item","X42609",2014-10-05,2014-09-29,"P12","$16.10 ","N","NN",0.333,0.481,0.058,2,1,0,0
2014-10-01,"retail_202","Seasonality","X44801",2014-10-05,2014-07-11,"P30","$26.80 ","Y","ARIMA",13.956,36.033,12.127,9,6,15,0
2014-09-03,"retail_124","New Item","X45192",2014-10-05,2014-09-19,"P22","$16.53 ","N","GBM",0.076,1.896,0.436,38.016,31.68,12,1
2014-09-19,"fcst_x1","New Item","X21758",2014-10-05,2014-07-29,"P12","$22.00 ","N","ARIMA",0.667,1.922,0.549,2,1,0,0
2014-10-03,"fcst_x1","New Item","X48825",2014-10-05,2014-09-02,"P12","$21.60 ","N","ARIMA",17.874,40.519,18.092,39,26,18,0
2014-09-11,"retail_41","Must be in-stock","X11599",2014-10-05,2009-11-12,"P28","$66.78 ","N","ARIMA",0.041,0.906,0.208,3,1,1,1
2014-09-12,"fcst_x1","New Item","X35393",2014-10-05,2014-07-16,"P12","$25.85 ","N","ARIMA",0.922,2.866,0.828,2,1,6,0
2014-09-12,"fcst_x1","New Item","X25005",2014-10-05,2014-08-21,"P12","$6.27 ","N","ARIMA",0.333,1.347,0.25,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X11604",2014-10-05,2009-11-12,"P28","$100.00 ","N","ARIMA",0,0.264,0.036,2,1,0,0
2014-09-09,"retail_17","Manual order","X12519",2014-10-05,2010-09-01,"P21","$549.99 ","N","ARIMA",3.402,12.291,3.888,20,8,8,1
2014-09-12,"fcst_x1","New Item","X30596",2014-10-05,2014-07-15,"P12","$8.23 ","N","ARIMA",0.991,3.713,1.036,2,1,1,1
2014-10-03,"fcst_x1","New Item","X36837",2014-10-05,2014-09-01,"P12","$6.12 ","N","ARIMA",0.32,2.905,0.662,3,2,0,0
2014-09-12,"fcst_x1","New Item","X40847",2014-10-05,2014-07-25,"P12","$20.59 ","N","ARIMA",0.362,2.018,0.552,2,1,0,0
2014-09-26,"fcst_x1","New Item","X35358",2014-10-05,2014-08-29,"P12","$13.04 ","N","DLM",0.177,0.957,0.229,2,1,0,0
2014-09-09,"retail_17","Manual order","X10413",2014-10-05,2009-05-01,"P21","$179.99 ","N","ARIMA",11.48,23.946,10.605,28,14,18,1
2014-09-11,"retail_41","Must be in-stock","X33850",2014-10-05,2013-10-31,"P28","$52.63 ","N","ARIMA",0,1.315,0.231,3,1,0,0
2014-09-12,"retail_190","Wide Distribution","X38231",2014-10-05,2014-01-24,"P10","$21.50 ","N","ARIMA",0.229,1.78,0.33,4,3,1,0
2014-09-12,"fcst_x1","New Item","X47239",2014-10-05,2014-07-28,"P12","$7.19 ","N","ARIMA",0.047,0.593,0.118,3,2,0,0
2014-10-03,"fcst_x1","New Item","X36267",2014-10-05,2014-08-07,"P12","$28.99 ","N","ARIMA",0.627,6.709,1.521,20,13,4,0
2014-09-09,"retail_17","Manual order","X37026",2014-10-05,2014-07-16,"P21","$1,362.94 ","N","ARIMA",1.717,5.904,1.813,6,2,0,0
2014-09-12,"fcst_x1","New Item","X23860",2014-10-05,2014-08-13,"P12","$7.55 ","N","DLM",0.566,2.14,0.586,2,1,5,1
2014-09-11,"retail_41","Must be in-stock","X19221",2014-10-05,2011-09-27,"P28","$19.99 ","N","ARIMA",0.225,0.84,0.203,2,1,0,0
2014-09-19,"fcst_x1","New Item","X43487",2014-10-05,2014-08-13,"P12","$8.06 ","N","ARIMA",1.629,4.3,1.341,3,2,1,0
2014-07-16,"retail_304","Must be in-stock","X20289",2014-10-05,2012-06-15,"P3","$31.84 ","N","ARIMA",47.545,123.299,41.48,105.4,47,105,1
2014-09-11,"retail_41","Must be in-stock","X10809",2014-10-05,2011-08-10,"P28","$19.99 ","N","ARIMA",0.147,1.123,0.257,1,0,0,1
2014-10-03,"fcst_x1","New Item","X37918",2014-10-05,2014-09-01,"P12","$1.31 ","N","ARIMA",0.532,2.536,0.761,3,2,1,0
2014-09-09,"retail_17","Manual order","X21936",2014-10-05,2013-06-08,"P21","$55.15 ","N","ARIMA",10.425,22.688,9.925,22,12,7,0
2014-09-26,"fcst_x1","New Item","X6612",2014-10-05,2009-07-19,"P12","$22.21 ","N","ARIMA",0.688,3.073,0.826,5,3,0,0
2014-09-26,"fcst_x1","New Item","X13255",2014-10-05,2014-08-23,"P12","$9.97 ","N","ARIMA",0.115,0.864,0.193,2,1,2,1
2014-10-03,"fcst_x1","New Item","X35869",2014-10-05,2014-08-27,"P12","$44.95 ","N","ARIMA",0.359,1.27,0.336,2,1,1,1
2014-09-26,"fcst_x1","New Item","X48119",2014-10-05,2014-09-09,"P12","$28.99 ","N","ARIMA",0.333,0.816,0.173,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X12518",2014-10-05,2010-07-12,"P28","$11.58 ","N","ARIMA",36.531,87.096,33.909,81,33,38,1
2014-09-12,"retail_111","New Item","X46674",2014-10-05,2014-08-28,"P8","$17.26 ","N","ARIMA",0.614,1.401,0.369,9,7,0,0
2014-09-19,"fcst_x1","New Item","X44199",2014-10-05,2014-08-08,"P12","$21.00 ","N","ARIMA",0.285,2.326,0.598,5,3,0,0
2014-10-03,"fcst_x1","New Item","X17800",2014-10-05,2014-08-04,"P12","$3.28 ","N","ARIMA",7.173,16.366,7.898,20,13,20,1
2014-09-12,"fcst_x1","New Item","X18551",2014-10-05,2014-08-03,"P12","$7.69 ","N","ARIMA",0.348,1.476,0.373,3,2,0,0
2014-09-09,"retail_17","Manual order","X4066",2014-10-05,2007-08-03,"P21","$11.49 ","N","ARIMA",36.956,56.399,30.181,81,44,39,0
2014-09-26,"fcst_x1","New Item","X38395",2014-10-05,2014-08-13,"P12","$7.69 ","N","ARIMA",0.333,0.808,0.156,2,1,0,0
2014-09-11,"retail_41","Must be in-stock","X17285",2014-10-05,2011-07-14,"P28","$17.99 ","N","DLM",0,0.276,0.035,1,0,0,0
2014-09-16,"retail_134","Seasonality","X33795",2014-10-05,2013-10-04,"P28","$17.09 ","Y","ARIMA",0.543,3.866,0.95,36,20,22,1
